Current_Word,Next_Word,Levenshtein_Distance
interfaces,instead,6
instead,bulky,7
bulky,wires,5
wires,screens,4
screens,keyboards,8
keyboards,net,8
net,becomes,6
becomes,TRUE,6
TRUE,network,6
network,taken,6
taken,granted,5
granted,like,6
like,air,3
air,people,6
people,anything,8
anything,stay,7
stay,connected,8
connected,people,8
people,know,5
know,lives,5
lives,better,5
better,says,6
says,mr,4
mr,donofrio,7
donofrio,trillions,8
trillions,devices,7
devices,connected,7
connected,net,6
net,ways,4
ways,people,6
people,know,5
know,natural,7
natural,interfaces,7
interfaces,develop,9
develop,devices,4
devices,shape,6
shape,persona,7
persona,technologically,12
technologically,underused,14
underused,voices,8
voices,could,5
could,telling,6
telling,jewellery,6
jewellery,sort,8
sort,finances,8
finances,ultimately,8
ultimately,says,9
says,mr,4
mr,donofrio,7
donofrio,value,8
value,computer,6
computer,illiterate,8
illiterate,sounds,10
sounds,like,6
like,technological,11
technological,world,12
world,gone,4
gone,mad,4
mad,mr,2
mr,donofrio,7
donofrio,vision,7
vision,innovation,6
innovation,happen,8
happen,behind,6
behind,vision,5
vision,rich,5
rich,robust,5
robust,network,7
network,capability,10
capability,deep,10
deep,computing,8
computing,says,9
says,mr,4
mr,donofrio,7
donofrio,deep,7
deep,computing,8
computing,ability,8
ability,perform,7
perform,lots,6
lots,complex,6
complex,calculations,10
calculations,massive,10
massive,amounts,7
amounts,data,6
data,integral,6
integral,concept,7
concept,supercomputing,11
supercomputing,value,13
value,according,9
according,ibm,8
ibm,helps,5
helps,humans,4
humans,work,6
work,extremely,8
extremely,complex,8
complex,problems,6
problems,come,6
come,valuable,7
valuable,solutions,7
solutions,like,7
like,refine,4
refine,millions,6
millions,net,8
net,search,5
search,results,6
results,finding,7
finding,cures,7
cures,diseases,6
diseases,understanding,10
understanding,exactly,11
exactly,gene,7
gene,protein,6
protein,operates,5
operates,pervasive,6
pervasive,computing,8
computing,presumably,9
presumably,means,8
means,technologies,9
technologies,aware,11
aware,diversity,8
diversity,contexts,8
contexts,commands,5
commands,requirements,9
requirements,diverse,10
diverse,world,6
world,computing,8
computing,technologies,10
technologies,become,8
become,part,6
part,environment,9
environment,part,9
part,furniture,7
furniture,walls,9
walls,clothing,8
clothing,physical,8
physical,space,7
space,becomes,6
becomes,important,8
important,consideration,11
consideration,going,11
going,need,5
need,much,4
much,broader,7
broader,range,5
range,skills,6
skills,experience,9
experience,confident,8
confident,set,7
set,science,5
science,engineering,9
engineering,technology,10
technology,industry,9
industry,going,8
going,short,5
short,skills,5
skills,says,4
says,right,5
right,innovation,9
innovation,need,9
need,multidisciplinary,16
multidisciplinary,collaborative,15
collaborative,women,12
women,tend,4
tend,traits,5
traits,lot,5
lot,better,5
better,men,5
men,eventually,8
eventually,women,9
women,could,4
could,win,5
win,life,3
life,physical,7
physical,sciences,7
sciences,says,6
says,uk,4
uk,dti-funded,9
dti-funded,resource,8
resource,centre,5
centre,women,6
women,set,4
set,target,4
target,40,6
40,representation,14
representation,set,11
set,industry,7
industry,boards,8
boards,ibm,6
ibm,according,8
according,mr,8
mr,donofrio,7
donofrio,30,8
30,goal,4
goal,research,7
research,team,6
team,become,4
become,preferred,7
preferred,organisation,11
organisation,women,11
women,science,5
science,technology,9
technology,begin,8
begin,career,6
career,whole,5
whole,issue,4
issue,global,6
global,diversity,9
diversity,much,9
much,business,7
business,matter,7
matter,moral,5
moral,social,3
social,concern,5
concern,mr,6
mr,donofrio,7
donofrio,believe,8
believe,whole,6
whole,issue,4
issue,global,6
global,diversity,9
diversity,says,8
says,customers,7
customers,diverse,7
diverse,clients,6
clients,diverse,6
diverse,expect,6
expect,us,6
us,look,4
look,like,3
like,women,4
women,underrepresented,14
underrepresented,minorities,13
minorities,succeed,9
succeed,leadership,9
leadership,positions,10
positions,becomes,8
becomes,imperative,9
imperative,us,10
us,constantly,9
constantly,look,9
look,like,3
firefox,browser,7
browser,takes,6
takes,microsoft,8
microsoft,microsofts,1
microsofts,internet,8
internet,explorer,7
explorer,serious,7
serious,rival,5
rival,long-awaited,11
long-awaited,firefox,12
firefox,10,7
10,web,3
web,browser,5
browser,released,6
released,people,6
people,get,5
get,excited,6
excited,new,6
new,software,7
software,released,7
released,especially,8
especially,program,9
program,game,5
game,music,5
music,movie,3
movie,player,5
player,release,5
release,first,6
first,full,4
full,version,7
version,firefox,5
firefox,managed,7
managed,drum,7
drum,respectable,11
respectable,amount,10
amount,pre-launch,8
pre-launch,fervour,8
fervour,fans,6
fans,software,6
software,banded,8
banded,together,7
together,raise,7
raise,cash,3
cash,pay,3
pay,advert,6
advert,new,5
new,york,4
york,times,5
times,announcing,10
announcing,version,9
version,10,7
10,browser,7
browser,available,9
available,release,7
release,firefox,6
firefox,10,7
10,9,2
9,november,8
november,might,8
might,even,5
even,cause,5
cause,heads,4
heads,turn,5
turn,microsoft,8
microsoft,program,7
program,steadily,8
steadily,winning,7
winning,people,7
people,away,6
away,software,6
software,giants,8
giants,internet,7
internet,explorer,7
explorer,browser,6
browser,firefox,7
firefox,created,6
created,mozilla,7
mozilla,foundation,9
foundation,started,9
started,former,5
former,browser,4
browser,maker,5
maker,netscape,7
netscape,back,7
back,1998,4
1998,much,4
much,development,10
development,work,10
work,done,3
done,since,3
since,gone,3
gone,firefox,6
firefox,made,6
made,first,5
first,appearance,9
appearance,name,8
name,february,7
february,earlier,6
earlier,incarnations,9
incarnations,core,10
core,technology,8
technology,called,8
called,phoenix,7
phoenix,firebird,6
firebird,since,7
since,software,6
software,gaining,8
gaining,praise,6
praise,converts,8
converts,least,7
least,large,4
large,number,5
number,security,7
security,problems,8
problems,come,6
come,light,5
light,microsofts,8
microsofts,internet,8
internet,explorer,7
explorer,rivals,8
rivals,ie,5
ie,got,3
got,boost,3
boost,late,5
late,june,3
june,two,4
two,us,3
us,computer,7
computer,security,8
security,organisations,11
organisations,warned,12
warned,people,6
people,avoid,5
avoid,microsoft,8
microsoft,program,7
program,avoid,6
avoid,falling,5
falling,victim,6
victim,serious,7
serious,vulnerability,10
vulnerability,internet,10
internet,monitoring,7
monitoring,firm,8
firm,websidestory,10
websidestory,charted,11
charted,growing,7
growing,population,9
population,people,7
people,using,6
using,firefox,7
firefox,browser,7
browser,says,6
says,responsible,9
responsible,slowly,8
slowly,eroding,6
eroding,stranglehold,11
stranglehold,ie,11
ie,july,4
july,year,4
year,according,8
according,websidestory,11
websidestory,internet,10
internet,explorer,7
explorer,used,7
used,95,4
95,web,3
web,surfers,6
surfers,figure,6
figure,remained,7
remained,static,7
static,years,5
years,july,5
july,ie,4
ie,using,4
using,population,8
population,dropped,9
dropped,947,7
947,end,3
end,october,7
october,stood,5
stood,929,5
929,mozilla,7
mozilla,foundation,9
foundation,claims,8
claims,firefox,7
firefox,downloaded,9
downloaded,almost,9
almost,eight,5
eight,million,6
million,times,6
times,publicly,7
publicly,said,7
said,would,4
would,happy,5
happy,garner,5
garner,10,6
10,windows-,8
windows-,using,7
using,net-browsing,8
net-browsing,population,11
population,firefox,9
firefox,proving,7
proving,popular,6
popular,moment,6
moment,far,6
far,fewer,3
fewer,security,6
security,holes,8
holes,internet,7
internet,explorer,7
explorer,innovations,11
innovations,lacking,9
lacking,microsofts,9
microsofts,program,8
program,instance,8
instance,firefox,8
firefox,allows,7
allows,pages,5
pages,different,8
different,websites,8
websites,arranged,7
arranged,tabs,7
tabs,users,4
users,switch,6
switch,easily,6
easily,blocks,6
blocks,pop-ups,6
pop-ups,neat,7
neat,way,3
way,finding,7
finding,text,7
text,page,4
page,lets,4
lets,search,5
search,pages,5
pages,browsed,6
browsed,one,5
one,powerful,6
powerful,features,8
features,firefox,7
firefox,many,7
many,hundreds,7
hundreds,extras,6
extras,extensions,6
extensions,produced,10
produced,mozilla,7
mozilla,foundation,9
foundation,open,8
open,source,5
source,organisation,11
organisation,means,9
means,creators,5
creators,browser,6
browser,happy,7
happy,others,6
others,play,6
play,around,6
around,core,5
core,code,1
code,program,6
program,resulted,8
resulted,many,8
many,different,8
different,add-ons,8
add-ons,extensions,7
extensions,browser,9
browser,include,7
include,everything,10
everything,version,6
version,familiar,7
familiar,google,7
google,toolbar,5
toolbar,homeland,6
homeland,security,8
security,monitor,7
monitor,keep,7
keep,users,4
users,aware,4
aware,current,5
current,threat,4
threat,levels,5
levels,firefox,6
firefox,used,6
used,called,4
called,firebird,7
firebird,phoenix,6
phoenix,also,7
also,growing,7
growing,number,7
number,vocal,6
vocal,net-based,8
net-based,fans,8
fans,campaign,7
campaign,co-ordinated,10
co-ordinated,spread,9
spread,firefox,5
firefox,website,7
website,attempted,7
attempted,raise,8
raise,50000,5
50000,needed,6
needed,full,6
full,page,4
page,advert,5
advert,new,5
new,york,4
york,times,5
times,campaign,7
campaign,set,8
set,target,4
target,recruiting,8
recruiting,2500,10
2500,volunteers,10
volunteers,ten,8
ten,days,4
days,campaign,7
campaign,10000,8
10000,people,6
people,signed,6
signed,250000,6
250000,raised,6
raised,ad,4
ad,due,3
due,run,2
run,sometime,8
sometime,three-week,8
three-week,period,9
period,late,6
late,november/early,13
november/early,december,9
december,surplus,8
surplus,cash,7
cash,used,4
used,help,4
help,keep,2
keep,mozilla,7
mozilla,foundation,9
foundation,running,7
running,microsoft,9
microsoft,facing,8
facing,growing,4
growing,challenge,7
challenge,ies,8
ies,hold,4
hold,web,4
web,using,5
using,population,8
population,alternative,8
alternative,browsers,10
browsers,opera,5
opera,safari,5
safari,amaya,4
amaya,even,5
even,netscape,7
halo,fans,3
fans,hope,4
hope,sequel,5
sequel,xbox,6
xbox,video,5
video,game,4
game,halo,3
halo,2,4
2,released,8
released,us,7
us,9,2
9,november,8
november,uk,8
uk,release,7
release,two,7
two,days,4
days,later,4
later,game,3
game,among,4
among,anticipated,10
anticipated,time,8
time,halo,4
halo,considered,10
considered,many,9
many,video,5
video,game,4
game,pundits,7
pundits,one,6
one,finest,4
finest,examples,7
examples,interactive,9
interactive,entertainment,8
entertainment,ever,10
ever,produced,7
produced,15,8
15,million,7
million,people,7
people,worldwide,7
worldwide,pre-ordered,9
pre-ordered,sequel,9
sequel,science,5
science,fiction,6
fiction,epic,6
epic,halo,4
halo,centred,7
centred,action,6
action,human,5
human,cyborg,6
cyborg,controlled,8
controlled,player,9
player,save,4
save,crew,4
crew,alien,4
alien,horde,5
horde,crash,5
crash,landing,7
landing,strange,6
strange,exotic,7
exotic,world,5
world,contained,7
contained,interior,7
interior,surface,8
surface,giant,6
giant,ring,3
ring,space,5
space,remembrance,8
remembrance,things,10
things,past,6
past,-,4
-,slice,5
slice,schlock,4
schlock,science,4
science,fiction,6
fiction,inspired,7
inspired,works,7
works,larry,4
larry,nivens,6
nivens,ringworld,8
ringworld,film,7
film,starship,8
starship,troopers,8
troopers,fit,8
fit,bill,3
bill,perfectly,8
perfectly,halo,8
halo,stood,4
stood,crowd,3
crowd,similar,7
similar,titles,5
titles,-,6
-,graphically,11
graphically,impressive,10
impressive,tremendous,9
tremendous,audio,9
audio,using,4
using,dolby,5
dolby,digital,6
digital,decent,6
decent,storyline,8
storyline,instant,8
instant,playability,9
playability,impressive,10
impressive,physics,7
physics,marked,7
marked,halo,5
halo,classic,6
classic,thousands,8
thousands,details,7
details,brought,7
brought,feeling,7
feeling,polish,5
polish,enormously-high,11
enormously-high,production,12
production,values,9
values,usually,6
usually,associated,8
associated,video,8
video,gaming,6
gaming,produced,8
produced,bungie,7
bungie,software,7
software,renowned,7
renowned,innovation,8
innovation,gaming,8
gaming,caused,5
caused,stir,6
stir,among,5
among,gaming,2
gaming,fraternity,8
fraternity,developer,9
developer,bought,9
bought,microsoft,7
microsoft,became,8
became,xbox,6
xbox,exclusive,8
exclusive,claude,6
claude,errera,6
errera,editor,5
editor,fansite,6
fansite,halobungieorg,10
halobungieorg,said:,11
said:,bungie,6
bungie,got,5
got,everything,9
everything,right,8
right,really,5
really,careful,5
careful,make,5
make,sure,3
sure,everything,9
everything,worked,9
worked,way,5
way,supposed,8
supposed,nothing,8
nothing,distracts,8
distracts,playing,9
playing,nothing,4
nothing,halo,6
halo,done,4
done,everything,9
everything,good,10
good,could,3
could,added:,5
added:,graphically,10
graphically,superior,10
superior,everything,8
everything,else,9
else,also,2
also,depth,5
depth,made,5
made,stand,4
stand,halo,4
halo,unusually,7
unusually,immersive,9
immersive,sucking,8
sucking,player,7
player,action,6
action,blurring,7
blurring,interface,8
interface,screen,8
screen,controller,8
controller,also,9
also,capitalised,8
capitalised,growing,10
growing,popularity,9
popularity,lan,8
lan,gaming,4
gaming,pc,6
pc,world,5
world,-,5
-,first,5
first,time,4
time,became,4
became,easy,4
easy,link,4
link,multiple,6
multiple,game,7
game,consoles,7
consoles,together,6
together,allowing,8
allowing,16,8
16,players,7
players,battle,6
battle,time,4
time,game,2
game,instantly,8
instantly,cultivated,8
cultivated,online,7
online,following,5
following,continues,8
continues,today,8
today,score,5
score,halo,5
halo,fan,3
fan,websites,8
websites,following,9
following,every,9
every,aspect,5
aspect,sequel,6
sequel,halo,6
halo,2,4
2,errera,6
errera,spends,6
spends,three,6
three,fours,5
fours,hours,1
hours,day,5
day,time,4
time,maintaining,9
maintaining,hugely,11
hugely,popular,6
popular,website,7
website,attracts,7
attracts,600000,8
600000,page,6
page,views,5
views,day,5
day,halo,3
halo,fans,3
fans,eager,4
eager,latest,4
latest,news,5
news,xbox,4
xbox,launched,8
launched,november,7
november,15,8
15,2001,4
2001,us,4
us,halo,4
halo,one,4
one,launch,5
launch,titles,6
titles,immediate,8
immediate,impact,6
impact,critics,6
critics,consumers,7
consumers,halo,9
halo,important,8
important,launch,9
launch,game,5
game,console,6
console,ever,7
ever,wrote,5
wrote,influential,10
influential,edge,10
edge,magazine,6
magazine,review,7
review,giving,4
giving,rare,6
rare,10,4
10,10,0
10,mark,4
mark,game,3
game,critics,7
critics,one-off,7
one-off,original,7
original,game,7
game,brought,7
brought,many,7
many,original,7
original,touches,8
touches,flourishes,5
flourishes,genre,8
genre,defined,5
defined,first,5
first,person,4
person,shooters,7
shooters,since,6
since,first,4
first,time,4
time,played,5
played,stood,5
stood,watching,7
watching,spent,7
spent,shells,4
shells,fall,4
fall,gun,4
gun,said,4
said,errera,6
errera,remarking,7
remarking,level,8
level,detail,4
detail,game,5
game,game,0
game,also,4
also,inspired,7
inspired,thousands,8
thousands,people,8
people,write,5
write,fiction,6
fiction,based,7
based,storyline,9
storyline,produce,7
produce,downloadable,9
downloadable,video,11
video,clips,5
clips,many,5
many,weird,5
weird,wonderful,7
wonderful,things,9
things,done,5
done,game,3
game,blew,4
blew,away,4
away,first,5
first,time,4
time,someone,5
someone,managed,7
managed,climb,7
climb,top,5
top,halo,4
halo,said,3
said,errera,6
errera,referring,6
referring,fan,7
fan,created,6
created,video,6
video,master,5
master,chief,5
chief,scaling,5
scaling,landscape,8
landscape,graphical,7
graphical,world,9
world,video,5
video,clips,5
clips,outrageous,9
outrageous,stunts,8
stunts,possible,7
possible,thanks,8
thanks,games,4
games,amazing,6
amazing,physics,6
physics,engine,6
engine,incredibly,8
incredibly,popular,10
popular,attained,8
attained,cult,8
cult,following,8
following,speculation,9
speculation,sequel,8
sequel,seen,3
seen,every,4
every,titbit,6
titbit,analysed,8
analysed,poured,6
poured,intent,6
intent,forensic,6
forensic,scientist,6
scientist,examining,8
examining,body,9
body,early,4
early,screenshots,10
screenshots,game,10
game,released,6
released,people,6
people,wrote,4
wrote,essay-length,11
essay-length,articles,10
articles,highlighting,11
highlighting,everything,8
everything,texture,8
texture,graphics,8
graphics,clues,7
clues,story,5
story,line,5
line,errera,5
errera,said,6
said,expectations,10
expectations,sequel,11
sequel,among,6
among,fans,4
fans,sky,4
sky,high,4
high,feel,4
feel,like,4
like,game,3
game,release,5
release,somebody,7
somebody,told,6
told,biggest,7
