Current_Word,Next_Word,Levenshtein_distance
reals,harmony,6
harmony,service,6
service,ipod,7
ipod,apple,4
apple,wrote,4
wrote,software,6
software,control,6
control,rights,7
rights,management,9
management,embedded,9
embedded,trusted,6
trusted,hardware,7
hardware,even,8
even,harder,5
harder,dedicated,8
dedicated,programmers,9
programmers,find,11
find,way,4
way,around,6
around,restrictions,10
restrictions,give,11
give,us,4
us,back,4
back,fair,3
fair,use,4
use,rights,6
rights,guaranteed,9
guaranteed,copyright,10
copyright,law,9
law,similarly,7
similarly,users,8
users,tivo,5
tivo,digital,6
digital,video,6
video,recorders,7
recorders,found,8
found,cannot,5
cannot,record,6
record,shows,5
shows,programmes,8
programmes,recorded,8
recorded,automatically,12
automatically,deleted,12
deleted,day,6
day,happens,6
happens,changes,4
changes,tivo,7
tivo,made,4
made,software,6
software,users,7
users,cannot,6
cannot,control,4
control,one,5
one,wonders,4
wonders,whether,5
whether,hardware-based,11
hardware-based,drm,12
drm,work,3
work,believe,7
believe,locking-down,11
locking-down,digital,10
digital,content,7
content,bad,7
bad,idea,4
idea,flexibility,10
flexibility,copyright,9
copyright,law,9
law,something,9
something,embraced,8
embraced,taken,6
taken,away,4
away,work,4
work,fundamental,11
fundamental,flaw,9
flaw,heart,4
heart,system:,7
system:,order,6
order,purchaser,6
purchaser,view,8
view,content,6
content,unlocked,7
unlocked,unlocked,0
unlocked,someone,7
someone,somewhere,4
somewhere,figure,7
figure,way,6
way,make,3
make,copy,4
copy,unlocked,7
unlocked,version,8
version,unlocked,8
unlocked,version,8
version,leaks,6
leaks,onto,5
onto,network,5
network,uncontrollable,11
uncontrollable,efforts,12
efforts,going,6
going,drm,5
drm,would,5
would,much,4
much,better,6
better,spent,5
spent,building,7
building,efficient,7
efficient,distribution,10
distribution,services,10
services,finding,7
finding,business,7
business,models,6
models,based,5
based,trusting,7
trusting,customers,7
customers,offering,9
offering,high,7
high,quality,6
quality,downloads,8
downloads,fair,8
fair,prices,5
prices,want,6
want,much,4
much,trusted,6
trusted,computing,8
computing,platform,9
platform,trusted,8
trusted,customer,5
customer,platform,7
platform,record,6
record,companies,9
companies,film,8
film,industry,8
industry,need,7
need,recognise,8
recognise,us,8
us,time,4
time,pay,4
pay,reasonable,9
reasonable,amount,8
amount,good,5
good,quality,7
quality,material,7
material,benefit,6
benefit,building,6
building,market,8
market,share,4
share,songs,4
songs,friends,5
friends,record,6
record,shows,5
shows,want,5
want,watch,3
watch,later,3
later,burn,5
burn,cds,4
cds,kids;,3
kids;,market,6
market,respects,6
respects,spirit,6
spirit,copyright,5
copyright,law,9
law,seek,4
seek,replace,6
replace,restrictive,7
restrictive,contracts,7
contracts,end,8
end,user,4
user,agreements,9
agreements,need,8
need,ensure,5
ensure,trusted,6
trusted,computing,8
computing,remains,6
remains,control,7
control,users,6
users,used,2
used,take,4
take,away,4
away,freedoms,8
freedoms,enjoy,6
enjoy,today,4
today,bill,5
bill,thompson,8
thompson,regular,8
regular,commentator,9
commentator,bbc,11
bbc,world,5
world,service,6
service,programme,7
programme,go,8
go,digital,6
gizmondo,gadget,7
gadget,hits,6
hits,shelves,5
shelves,gizmondo,8
gizmondo,combined,7
combined,media,7
media,player,6
player,phone,4
phone,gaming,5
gaming,gadget,4
gadget,goes,4
goes,sale,4
sale,saturday,6
saturday,priced,7
priced,Â£229,6
Â£229,handheld,8
handheld,device,7
device,debuting,5
debuting,uk,7
uk,goes,4
goes,sale,4
sale,us,4
us,mainland,8
mainland,europe,8
europe,next,6
next,weeks,4
weeks,catalogue,9
catalogue,20,9
20,games,5
games,prepared,6
prepared,gadget,7
gadget,including,8
including,great,9
great,escape,5
escape,conflict,8
conflict,vietnam,8
vietnam,british-backed,12
british-backed,gadget,12
gadget,faces,4
faces,stiff,5
stiff,competition,9
competition,handheld,11
handheld,gaming,7
gaming,devices,6
devices,made,6
made,nintendo,7
nintendo,sony,7
sony,gizmondo,6
gizmondo,device,8
device,packs,6
packs,lot,5
lot,functions,8
functions,inside,7
inside,black,6
black,cover,5
cover,aimed,4
aimed,gamers,4
gamers,want,5
want,game-playing,10
game-playing,gadgets,10
gadgets,used,6
used,play,4
play,games,5
games,music,5
music,tracks,6
tracks,movies,5
movies,take,5
take,store,3
store,digital,7
digital,photos,6
photos,used,6
used,like,4
like,mobile,4
mobile,phone,5
phone,send,4
send,text,3
text,multimedia,8
multimedia,e-mail,8
e-mail,messages,6
messages,phone,7
phone,service,6
service,enable,5
enable,people,4
people,send,5
send,messages,7
messages,provided,7
provided,pre-pay,6
pre-pay,vodafone,8
vodafone,accounts,8
accounts,bundled,8
bundled,device,6
device,also,6
also,works,5
works,gps,4
gps,global,5
global,position,8
position,system,6
system,also,5
also,used,4
used,navigation,10
navigation,aid,8
aid,support,7
support,variety,7
variety,location-based,12
location-based,services,12
services,gprs,6
gprs,bluetooth,9
bluetooth,wireless,8
wireless,data,8
data,systems,6
systems,onboard,7
onboard,mean,6
mean,used,4
used,multi-player,10
multi-player,gaming,11
gaming,gadget,4
gadget,available,8
available,gizmondo,9
gizmondo,store,7
store,londons,6
londons,regent,6
regent,street,4
street,several,5
several,retail,5
retail,partners,7
partners,although,7
although,device,8
device,rolls,6
rolls,together,7
together,impressive,9
impressive,list,9
list,functions,8
functions,face,7
face,serious,7
serious,competition,9
competition,three,10
three,established,9
established,names,9
names,mobile,6
mobile,gaming:,6
gaming:,nintendo,7
nintendo,nokia,7
nokia,sony,4
sony,main,4
main,competition,8
competition,likely,10
likely,come,5
come,nintendo,7
nintendo,sony,7
sony,nintendos,8
nintendos,ds,7
ds,handheld,7
handheld,went,7
went,sale,4
sale,11,4
11,march,5
march,priced,5
priced,Â£99,6
Â£99,costs,5
costs,far,5
far,less,4
less,gizmondo,8
gizmondo,also,7
also,ready,5
ready,pool,5
pool,fans,4
fans,earlier,6
earlier,nintendo,8
nintendo,handhelds,6
handhelds,draw,8
draw,first,4
first,two,5
two,days,4
days,sale,3
sale,europe,5
europe,87000,6
87000,ds,5
ds,handhelds,7
handhelds,sold,7
sold,-,4
-,better,6
better,debut,5
debut,gamecube,6
gamecube,enjoyed,8
enjoyed,sonys,6
sonys,psp,5
psp,due,3
due,make,3
make,european,7
european,debut,8
debut,march,5
march,likely,6
likely,delayed,6
delayed,months,7
months,psp,6
psp,due,3
due,go,3
go,sale,4
sale,us,4
us,later,5
later,month,5
month,bundle,5
bundle,including,8
including,player,8
player,accessories,10
accessories,copy,9
copy,spiderman,9
spiderman,2,9
2,expected,8
expected,cost,7
cost,250,4
250,Â£129,4
Â£129,psp,4
psp,also,3
also,play,3
play,music,5
music,movies,4
movies,supports,7
supports,wireless,7
wireless,multiplayer,10
multiplayer,gaming,10
gaming,nokias,5
nokias,n-gage,5
n-gage,could,6
could,also,5
also,competitor,9
competitor,telecommunications,12
telecommunications,side,17
side,crams,5
crams,fully,5
fully,functional,8
functional,phone,8
phone,gadget,5
gadget,also,5
also,plays,4
plays,games,4
confusion,high-definition,11
high-definition,tv,14
tv,critical,7
critical,mass,8
mass,people,6
people,embraced,7
embraced,digital,8
digital,tv,6
tv,dvds,3
dvds,digital,6
digital,video,6
video,recorders,7
recorders,next,8
next,revolution,8
revolution,tv,9
tv,prepared,8
prepared,sets,7
sets,corners,5
corners,tv,7
tv,technology,9
technology,industries,10
industries,high-definition,12
high-definition,hdtv,12
hdtv,heralded,6
heralded,biggest,8
biggest,thing,6
thing,happen,6
happen,television,9
television,since,9
since,colour,6
colour,hd,6
hd,essentially,11
essentially,makes,10
makes,tv,5
tv,picture,6
picture,quality,7
quality,least,5
least,four,5
four,times,5
times,better,5
better,real,5
real,concern,6
concern,people,6
people,getting,6
getting,right,7
right,information,10
information,hd,11
hd,high,3
high,street,6
street,thousands,9
thousands,flat,8
flat,panel,5
panel,screens,6
screens,-,7
-,lcds,4
lcds,liquid,5
liquid,crystal,7
crystal,displays,7
displays,plasma,6
plasma,screens,7
screens,dlp,7
dlp,rear-projection,14
rear-projection,tv,14
tv,sets,3
sets,-,4
-,already,7
already,sold,6
sold,hd,3
hd,fact,4
fact,able,4
able,display,6
display,hd,7
hd,uk,2
uk,largest,7
largest,display,7
display,market,7
market,europe,5
europe,according,8
according,john,7
john,binks,5
binks,director,7
director,gfk,8
gfk,monitors,8
monitors,global,8
global,consumer,8
consumer,markets,8
markets,added:,5
added:,flat,6
flat,panel,5
panel,screens,6
screens,sold,6
sold,13,4
13,uk,2
uk,capable,7
capable,getting,7
getting,high-definition,11
high-definition,74,15
74,different,9
different,devices,7
devices,sold,7
sold,hd,3
hd,hd-ready,6
hd-ready,according,8
according,alexander,8
alexander,oudendijk,8
oudendijk,senior,6
senior,vice,5
vice,president,7
president,marketing,7
marketing,satellite,7
satellite,giant,8
giant,astra,5
astra,may,5
may,fantastic,8
fantastic,quality,8
quality,tvs,7
tvs,many,4
many,adaptors,7
adaptors,-,8
-,called,6
called,dvi,6
dvi,hdmi,2
hdmi,high-definition,12
high-definition,multimedia,13
multimedia,interface,9
interface,connectors,8
connectors,-,10
-,let,3
let,set,1
set,handle,6
handle,higher,5
higher,resolution,10
resolution,digital,9
digital,images,6
images,part,5
part,lack,3
lack,understanding,12
understanding,training,8
training,high,7
high,street,6
street,say,5
say,industry,6
industry,experts,7
experts,gathered,6
gathered,bafta,7
bafta,london,6
london,2nd,4
2nd,european,8
european,hdtv,8
hdtv,summit,6
summit,last,5
last,week,4
week,careful,6
careful,consumer,7
consumer,confusion,5
confusion,massive,7
massive,education,8
education,process,8
process,go,6
go,said,4
said,mr,4
mr,binks,5
binks,industry,6
industry,already,7
already,recognised,10
recognised,would,8
would,challenge,8
challenge,get,8
get,right,3
right,information,10
information,across,10
across,us,5
us,watching,8
watching,eventually,9
eventually,everyone,7
everyone,bbc,8
bbc,currently,9
currently,developing,10
developing,plans,8
plans,produce,6
produce,tv,7
tv,output,5
output,meet,5
meet,hdtv,4
hdtv,standards,8
standards,2010,9
2010,preparations,12
preparations,analogue,10
analogue,switch-off,10
switch-off,already,10
already,underway,6
underway,areas,6
areas,programmes,7
programmes,filmed,8
filmed,hd,5
hd,cameras,7
cameras,bskyb,7
bskyb,plans,5
plans,ship,5
ship,first,5
first,generation,8
generation,set-top,7
set-top,boxes,7
boxes,receive,6
receive,hdtv,6
hdtv,broadcasts,8
broadcasts,time,10
time,christmas,7
christmas,like,8
like,sky+,4
sky+,boxes,5
boxes,also,5
also,personal,6
personal,video,7
video,recorders,7
recorders,pvrs,7
pvrs,company,6
company,start,6
start,broadcasts,8
broadcasts,hdtv,8
hdtv,programmes,10
programmes,offering,9
offering,premium,6
premium,channel,7
channel,packages,6
packages,concentrating,11
concentrating,start,11
start,sports,3
sports,big,6
big,events,6
events,films,5
films,early,5
early,2006,5
2006,set-top,7
set-top,box,6
box,receives,8
receives,hdtv,7
hdtv,broadcasts,8
broadcasts,plug,10
plug,display,5
display,-,7
-,tv,2
tv,set,3
set,-,3
-,show,4
show,images,6
images,much,5
much,higher,5
higher,resolution,10
resolution,hd,10
hd,demands,6
demands,hdtv,7
hdtv,real,4
real,2010,4
2010,20,2
20,homes,5
homes,uk,5
uk,sort,4
sort,tv,4
tv,set,3
set,display,6
display,show,6
show,hd,3
hd,full,4
full,glory,5
glory,getting,6
getting,rather,6
rather,confusing,9
confusing,people,9
people,taken,6
taken,digital,7
digital,result,7
result,key,5
key,players,6
players,make,5
make,flat,4
flat,panel,5
panel,displays,7
displays,well,7
well,satellite,6
satellite,companies,8
companies,broadcasters,8
broadcasters,formed,10
formed,hd,5
hd,forum,5
forum,2004,5
2004,make,4
make,sure,3
sure,talking,7
talking,part,6
part,forum,4
forum,concerned,7
concerned,issues,8
issues,like,5
like,industry,8
industry,standards,8
standards,content,8
content,protection,7
protection,also,9
also,preoccupied,10
preoccupied,help,9
help,paying,6
paying,public,5
public,know,6
know,exactly,7
exactly,paying,6
paying,next,6
next,month,4
month,devices,7
devices,right,6
right,connectors,9
connectors,resolution,9
resolution,required,7
required,carry,7
carry,hd-ready,6
hd-ready,sticker,8
sticker,also,7
also,means,4
means,equipped,8
equipped,cope,6
cope,analogue,6
analogue,hdtv,8
hdtv,signals,7
signals,comply,6
comply,minimum,7
minimum,specification,11
specification,set,10
set,industry,7
industry,logo,8
logo,absolutely,9
absolutely,way,9
way,forward,5
forward,said,5
said,david,2
david,mercer,6
mercer,analysts,8
analysts,strategy,8
strategy,analytics,8
analytics,still,7
still,appearing,8
appearing,many,7
many,retail,5
retail,products,7
products,industry,6
industry,upbeat,7
upbeat,sticker,7
sticker,help,7
help,start,5
start,much,5
much,position,8
position,today,7
today,manufacturers,12
manufacturers,said,12
said,mr,4
mr,oudendijk,9
oudendijk,may,9
may,well,4
well,number,6
number,dissatisfied,11
dissatisfied,customers,10
customers,next,8
next,months,5
months,european,7
european,broadcast,7
broadcast,union,9
union,ebu,5
ebu,testing,6
testing,different,8
different,flavours,9
flavours,hd,8
hd,formats,7
formats,prepare,6
prepare,even,6
even,better,4
better,hdtv,5
hdtv,line,4
line,similarly,8
similarly,concerned,9
concerned,people,8
people,get,5
get,right,3
right,information,10
information,hdtv,10
hdtv,formats,6
formats,well,7
well,devices,6
devices,support,7
support,formats,7
formats,believe,7
believe,consumers,8
consumers,buying,8
buying,expensive,8
expensive,displays,9
displays,need,8
need,ensure,5
ensure,investment,7
investment,worthwhile,10
worthwhile,said,9
said,phil,3
phil,laven,5
laven,technical,8
technical,director,9
director,ebu,7
ebu,tv,3
tv,display,7
display,manufacturers,12
manufacturers,want,10
want,us,4
us,watch,5
watch,hd,5
hd,screens,7
screens,least,6
least,42in,5
42in,106cm,5
106cm,get,5
get,TRUE,4
TRUE,impact,6
impact,hd,6
hd,say,3
say,although,8
although,smaller,8
smaller,displays,7
displays,suffice,8
suffice,may,7
may,convince,8
convince,people,7
people,spend,5
spend,money,5
money,hd-ready,6
hd-ready,devices,7
devices,falling,7
falling,prices,7
prices,continue,7
continue,tumble,7
tumble,across,6
across,europe,4
europe,prices,5
prices,dropping,7
dropping,average,8
average,20,7
20,every,5
every,year,4
year,according,8
according,analysts,8
analysts,lcd,7
lcd,prices,5
prices,dropped,5
dropped,43,7
43,europe,6
europe,whole,4
whole,last,5
last,year,4
year,according,8
according,mr,8
mr,oudendijk,9
digital,uk,7
uk,driven,6
driven,net,5
net,tv,3
tv,uks,3
uks,adoption,8
adoption,digital,7
digital,tv,6
tv,broadband,9
broadband,helped,8
helped,make,5
make,fourth,6
fourth,digitally-savvy,14
digitally-savvy,nation,14
nation,europe,6
europe,according,8
according,report,7
report,jupiter,6
jupiter,research,8
research,uk,8
uk,still,5
still,lags,5
lags,terms,4
terms,broadband,9
broadband,speeds,8
speeds,compared,6
compared,others,6
others,digitally,8
digitally,sophisticated,10
sophisticated,europeans,12
europeans,terms,7
terms,use,5
use,digital,7
digital,goods,6
goods,mobiles,5
mobiles,tv,7
tv,net,3
net,cameras,6
cameras,scandinavians,9
scandinavians,14,13
14,million,7
million,households,9
households,uk,9
uk,60,2
60,digital,7
digital,tv,6
tv,according,9
according,communications,12
communications,regulator,10
regulator,ofcom,8
ofcom,least,5
least,digital,6
digital,european,7
european,nations,8
nations,greece,7
greece,17th,6
17th,position,7
position,according,8
according,digital,9
digital,life,6
life,index,4
index,scandinavian,10
scandinavian,countries,9
countries,sweden,8
sweden,denmark,7
denmark,norway,6
norway,came,6
came,top,4
top,report,5
report,differences,9
differences,technology,11
technology,trends,8
trends,european,7
european,digital,7
digital,life,6
life,index,4
index,demonstrates,10
demonstrates,digital,9
digital,lifestyles,7
lifestyles,common,10
common,today,5
today,across,6
across,europe,4
europe,single,5
single,digital,6
digital,lifestyle,6
lifestyle,said,8
said,nate,3
nate,elliott,6
elliott,jupiter,6
jupiter,analyst,7
analyst,consumers,8
consumers,adopt,9
adopt,different,8
different,digital,7
digital,products,8
products,services,6
services,different,8
different,countries,8
countries,although,9
although,differences,11
differences,different,3
different,european,8
european,nations,8
nations,gap,6
gap,closing,7
closing,report,7
report,concluded,9
concluded,trend,8
trend,gadgets,6
gadgets,technologies,10
technologies,digital,11
digital,video,6
video,recorders,7
